ETANOL HIDRATADO (m3),2005,MATO GROSSO DO SUL,m3,1,5374.56,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,ALAGOAS,m3,1,1435.428,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,BAHIA,m3,1,4684.134,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,CEARÁ,m3,1,2570.664,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,MARANHÃO,m3,1,1066.066,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,PARAÍBA,m3,1,2400.135,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,PERNAMBUCO,m3,1,4461.99,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,PIAUÍ,m3,1,1275.342,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,RIO GRANDE DO NORTE,m3,1,1739.514,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,SERGIPE,m3,1,1020.945,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,ACRE,m3,1,302.707,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,AMAPÁ,m3,1,43.6,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,AMAZONAS,m3,1,1102.997,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,PARÁ,m3,1,721.708,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,RONDÔNIA,m3,1,1064.788,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,RORAIMA,m3,1,44.0,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,TOCANTINS,m3,1,1031.62,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,ESPÍRITO SANTO,m3,1,3673.219,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,MINAS GERAIS,m3,1,32096.386,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,RIO DE JANEIRO,m3,1,13026.775,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,SÃO PAULO,m3,1,177653.088,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,PARANÁ,m3,1,40978.104,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,RIO GRANDE DO SUL,m3,1,14935.922,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,SANTA CATARINA,m3,1,13194.111,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,DISTRITO FEDERAL,m3,1,6549.214,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2006,GOIÁS,m3,1,18408.646,2019-12-24 13:19:21.764196
